392	5971364
393	5979889
394	5994924
395	5996616
396	6002401
397	6013171
398	6026837
399	6030618
400	6033180
401	6048146
402	6059380
403	6066122
404	6090238
405	6100803
406	6111482
407	6121104
408	6141010
409	6178835
410	6189170
411	6240851
412	6264654
413	6289922
414	6292670
415	6312358
416	6332465
417	6358929
418	6363994
419	6376790
420	6406202
421	6446798
422	6465868
423	6469544
424	6498739
425	6507939
426	6527978
427	6569274
428	6573832
429	6585545
430	6593398
431	6615443
432	6645349
433	6665906
434	6670963
435	6750280
436	6750721
437	6762706
438	6805998
439	6811974
440	6820528
441	6896229
442	6902469
443	6932186
444	6939936
445	6980041
446	6984983
447	7052146
448	7079364
449	7118282
450	7133646
451	7171862
452	7254014
453	7287704
454	7299805
455	7321730
456	7350606
457	7377986
458	7432190
459	7435137
460	7446070
461	7449891
462	7452641
463	7454413
464	7478328
465	7495430
466	7576732
467	7589121
468	7597260
469	7618884
470	7621232
471	7715029
472	7725651
473	7726996
474	7746217
475	7761542
476	7780909
477	7848551
478	7863295
479	7868373
480	7870586
481	7875826
482	7876267
483	7877124
484	7882870
485	7883018
486	7885462
487	7888777
488	7899908
489	7900407
490	7901131
491	7911195
492	7923278
493	7930036
494	7935750
495	7947594
496	7956340
497	7969619
498	8030538
499	8031829
500	8033065
501	8078737
502	8086503
503	8087733
504	8165072
505	8189217
506	8199991
507	8204097
508	8248082
509	8264552
510	8379220
511	8391235
512	8408910
513	8409843
514	8459677
515	8484343
516	8488066
517	8541234
518	8546481
519	8551375
520	8588240
521	8589632
522	8606887
523	8616870
524	8625322
525	8636806
526	8645926
527	8659980
528	8663602
529	8664441
530	8666313
531	8679417
532	8681809
533	8691672
534	8692664
535	8696757
536	8717472
537	8721504
538	8764889
539	8765205
540	8775707
541	8778637
542	8789556
543	8821215
544	8826637
545	8833935
546	8873088
547	8882099
548	8901234
549	8961855
550	8975392
551	8977528
552	8983177
553	8991828
554	9002159
555	9008868
556	9047015
557	9057330
558	9061621
559	9073902
560	9086337
561	9106422
562	9115533
563	9130074
564	9146737
565	9158944
566	9217761
567	9223067
568	9224006
569	9224756
570	9235823
571	9250283
572	9254433
573	9256017
574	9267121
575	9272278
576	9300472
577	9323808
578	9340077
579	9340882
580	9341345
581	9353105
582	9356336
583	9360294
584	9364636
585	9370127
586	9373783
587	9374425
588	9400273
589	9410560
590	9420207
591	9421779
592	9467721
593	9469543
594	9502037
595	9508535
596	9523339
597	9553001
598	9564693
599	9568059
600	9570713
601	9579091
602	9617848
603	9618033
604	9623796
605	9636943
606	9649716
607	9679517
608	9694494
609	9729102
610	9732596
611	9736820
612	9747756
613	9769675
614	9785854
615	9796191
616	9842412
617	9868844
618	9869523
619	9903089
620	9916479
621	9927081
622	10008193
623	10011244
624	10017102
625	10024668
626	10052268
627	10058456
628	10071219
629	10091056
630	10108243
631	10108838
632	10180231
633	10193689
634	10213569
635	10232997
636	10245363
637	10248445
638	10266757
639	10285697
640	10342815
641	10356626
642	10363089
643	10420973
644	10421873
645	10452050
646	10457146
647	10488764
648	10496686
649	10520737
650	10535382
651	10541126
652	10572248
653	10595761
654	10605539
655	10627620
656	10640828
657	10654025
658	10656860
659	10660446
660	10703595
661	10729307
662	10734018
663	10764225
664	10767319
665	10771698
666	10805791
667	10822131
668	10824318
669	10853899
670	10866779
671	10874241
672	10889393
673	10899854
674	10902133
675	10904573
676	10926426
677	10947320
678	10952455
679	10986801
680	11000651
681	11006740
682	11017379
683	11019714
684	11023767
685	11039511
686	11074976
687	11123151
688	11187303
689	11193315
690	11244750
691	11259723
692	11265461
693	11265933
694	11304807
695	11313597
696	11317238
697	11317958
698	11331106
699	11354377
700	11368126
701	11381156
702	11383257
703	11385950
704	11406153
705	11414854
706	11549877
707	11559806
708	11587721
709	11617743
710	11636772
711	11659241
712	11662577
713	11701301
714	11725980
715	11750234
716	11786554
717	11793825
718	11809675
719	11821261
720	11838497
721	11849452
722	11855966
723	11865174
724	11874761
725	11880225
726	11883440
727	11886867
728	11888351
729	11892038
730	11893660
731	11912373
732	11917024
733	11920114
734	11923345
735	11932220
736	11935315
737	11944219
738	11947397
739	11951444
740	11954620
741	11957088
742	11968726
743	11983389
744	11986463
745	12003341
746	12012874
747	12057038
748	12079687
749	12087800
750	12093191
751	12097938
752	12113309
753	12128893
754	12132619
755	12138139
756	12141333
757	12150220
758	12153360
759	12161996
760	12162001
761	12162268
762	12169877
763	12176630
764	12187552
765	12202575
766	12202714
767	12203830
768	12213908
769	12240146
770	12268063
771	12283580
772	12294850
773	12311892
774	12313627
775	12315562
776	12323705
777	12335567
778	12337491
779	12356871
780	12367965
781	12379730
782	12387023
783	12393601
784	12404167
785	12404208
786	12411659
787	12419238
788	12449238
789	12450925
790	12469534
791	12504272
792	12509574
793	12524447
794	12553626
795	12559833
796	12602896
797	12607205
798	12609526
799	12614544
800	12615008
801	12646746
802	12649496
803	12668545
804	12685407
805	12700597
806	12705675
807	12708293
808	12737611
809	12747144
810	12754707
811	12758305
812	12789410
813	12814843
814	12832649
815	12833781
816	12834331
817	12846579
818	12859529
819	12870472
820	12912129
821	12913079
822	12963820
823	12970578
824	13005920
825	13022151
826	13045471
827	13055756
828	13072592
829	13079880
830	13082067
831	13089092
832	13115107
833	13134134
834	13137209
835	13144388
836	13175533
837	13223519
838	13224812
839	13227775
840	13236232
841	13239573
842	13245227
843	13248367
844	13268429
845	13328022
846	13340583
847	13377790
848	13383945
849	13399601
850	13402291
851	13419840
852	13451168
853	13451752
854	13460158
855	13469542
856	13491362
857	13501504
858	13511017
859	13521601
860	13529149
861	13531389
862	13541145
863	13541936
864	13547167
865	13567498
866	13590829
867	13591431
868	13591777
869	13616114
870	13621637
871	13634446
872	13694033
873	13730794
874	13735046
875	13751521
876	13754080
877	13779751
878	13794748
879	13805885
880	13811531
881	13850615
882	13854938
883	13870982
884	13897259
885	13913294
886	13918349
887	13928437
888	13949564
889	13955877
890	13979017
891	13985625
892	14000316
893	14017308
894	14017691
895	14044430
896	14061616
897	14077687
898	14116566
899	14140830
900	14148387
901	14170510
902	14181584
903	14197495
904	14226919
905	14232583
906	14243506
907	14245010
908	14263602
909	14276461
910	14285509
911	14285755
912	14303183
913	14308217
914	14314212
915	14316845
916	14334203
917	14356500
918	14396692
919	14403649
920	14414995
921	14429277
922	14458066
923	14467051
924	14477843
925	14484019
926	14500998
927	14514860
928	14588785
929	14610196
930	14637135
931	14689143
932	14701112
933	14716724
934	14746517
935	14748160
936	14780663
937	14820876
938	14870802
939	14894300
940	14916453
941	14937891
942	14969847
943	14992734
944	14994632
945	15009632
946	15016157
947	15019414
948	15032026
949	15057530
950	15059493
951	15062923
952	15070125
953	15081365
954	15089104
955	15125932
956	15191203
957	15196421
958	15366983
959	15376332
960	15426020
961	15477984
962	15517640
963	15605915
964	15629778
965	15632735
966	15646516
967	15653065
968	15664174
969	15680801
970	15704514
971	15718350
972	15723765
973	15766117
974	15766328
975	15780179
976	15807432
977	15812580
978	15823474
979	15839263
980	15846685
981	15853019
982	15855161
983	15858476
984	15873915
985	15881080
986	15881279
987	15896350
988	15905956
989	15922215
990	15940361
991	15949855
992	15950307
993	15989893
994	15991598
995	16002159
996	16004307
997	16012847
998	16019930
999	16038530
1000	16076960
1001	16097986
1002	16103854
1003	16109147
1004	16109614
1005	16131714
1006	16160350
1007	16174345
1008	16179675
1009	16184564
1010	16188866
1011	16197041
1012	16231767
1013	16263579
1014	16264642
1015	16269868
1016	16277215
1017	16285277
1018	16292982
1019	16295237
1020	16319596
1021	16337185
1022	16339156
1023	16351329
1024	16362100
1025	16365422
1026	16371252
1027	16391192
1028	16413167
1029	16413302
1030	16443873
1031	16452829
1032	16465266
1033	16471300
1034	16471929
1035	16473318
1036	16478408
1037	16489122
1038	16496490
1039	16518940
1040	16528096
1041	16565172
1042	16566446
1043	16568816
1044	16569854
1045	16574732
1046	16590763
1047	16609230
1048	16655442
1049	16656306
1050	16667517
1051	16686681
1052	16698461
1053	16718484
1054	16733864
1055	16736912
1056	16748637
1057	16753106
1058	16758415
1059	16764540
1060	16767117
1061	16775273
1062	16778253
1063	16820183
1064	16827503
1065	16834834
1066	16835326
1067	16839680
1068	16892885
1069	16894184
1070	16904388
1071	16915124
1072	16919297
1073	16944753
1074	16948941
1075	16969244
1076	16970960
1077	16989420
1078	16998956
1079	17001226
1080	17010184
1081	17023605
1082	17024267
1083	17040458
1084	17056963
1085	17068995
1086	17120543
1087	17129648
1088	17145004
1089	17170469
1090	17173981
1091	17194813
1092	17237868
1093	17267037
1094	17269254
1095	17301866
1096	17312218
1097	17323165
1098	17337054
1099	17345686
1100	17353258
1101	17382420
1102	17389662
1103	17404232
1104	17442442
1105	17470794
1106	17477748
1107	17523332
1108	17533244
1109	17539415
1110	17597749
1111	17606148
1112	17618308
1113	17626003
1114	17647740
1115	17653759
1116	17657293
1117	17721919
1118	17747738
1119	17784594
1120	17831865
1121	17856709
1122	17866349
1123	17877952
1124	17890574
1125	17897629
1126	17900154
1127	17937529
1128	17948180
1129	17970305
1130	17972996
1131	17974374
1132	17994240
1133	17998986
1134	18003638
1135	18014758
1136	18020613
1137	18045400
1138	18063868
1139	18077023
1140	18097400
1141	18167132
1142	18193975
1143	18241798
1144	18253508
1145	18283598
1146	18307633
1147	18332796
1148	18372998
1149	18383954
1150	18399483
1151	18426424
1152	18452120
1153	18452974
1154	18489884
1155	18491588
1156	18524911
1157	18533886
1158	18550681
1159	18559436
1160	18562188
1161	18570673
1162	18692668
1163	18716212
1164	18718515
1165	18729865
1166	18750705
1167	18774595
1168	18795843
1169	18850439
1170	18860807
1171	18884248
1172	18894396
1173	18899214
1174	18925743
1175	18934190
1176	18934757
1177	18950747
1178	18959387
1179	18960004
1180	18963697
1181	19002584
1182	19006462
1183	19008122
1184	19016203
1185	19080760
1186	19085752
1187	19128659
1188	19144141
1189	19149307
1190	19231517
1191	19245665
1192	19250435
1193	19259007
1194	19268510
1195	19283125
1196	19295638
1197	19325673
1198	19328922
1199	19334954
1200	19370010
1201	19391748
1202	19406000
1203	19409027
1204	19434645
1205	19465583
1206	19495125
1207	19514445
1208	19515543
1209	19545898
1210	19547980
1211	19620478
1212	19630809
1213	19635904
1214	19645662
1215	19648265
1216	19668297
1217	19682746
1218	19688894
1219	19700959
1220	19716509
1221	19723486
1222	19744281
1223	19772626
1224	19775971
1225	19807155
1226	19820366
1227	19833938
1228	19861218
1229	19880235
1230	19882861
1231	19894307
1232	19908199
1233	19923373
1234	19923696
1235	19926482
1236	19949148
1237	19970341
1238	19986915
1239	19989617
1240	19990318
1241	19990685
1242	20039902
1243	20089622
1244	20089843
1245	20107917
1246	20107944
1247	20119556
1248	20121455
1249	20123852
1250	20126385
1251	20132289
1252	20210687
1253	20230540
1254	20231570
1255	20238315
1256	20272500
1257	20303223
1258	20305541
1259	20307877
1260	20350369
1261	20382870
1262	20388574
1263	20412791
1264	20431382
1265	20442775
1266	20455151
1267	20486536
1268	20486734
1269	20497027
1270	20497471
1271	20500054
1272	20516417
1273	20521324
1274	20529979
1275	20530970
1276	20545308
1277	20560788
1278	20561161
1279	20577493
1280	20581793
1281	20616075
1282	20622354
1283	20632288
1284	20648287
1285	20650654
1286	20653403
1287	20690127
1288	20696738
1289	20720010
1290	20730861
1291	20732834
1292	20755112
1293	20783137
1294	20791572
1295	20792429
1296	20831749
1297	20844713
1298	20864730
1299	20874946
1300	20884668
1301	20888794
1302	20893674
1303	20898546
1304	20926589
1305	20930688
1306	20942203
1307	20960122
1308	21019838
1309	21028721
1310	21028945
1311	21066406
1312	21067949
1313	21104390
1314	21113243
1315	21131202
1316	21153639
1317	21160419
1318	21165324
1319	21165434
1320	21173400
1321	21180566
1322	21182828
1323	21193070
1324	21196054
1325	21203515
1326	21215505
1327	21234101
1328	21234642
1329	21244889
1330	21250087
1331	21256249
1332	21294169
1333	21300717
1334	21332779
1335	21360634
1336	21361538
1337	21363455
1338	21370196
1339	21376657
1340	21409547
1341	21419654
1342	21431960
1343	21439516
1344	21449261
1345	21449664
1346	21450314
1347	21463847
1348	21487069
1349	21491767
1350	21516984
1351	21569233
1352	21576001
1353	21577710
1354	21578748
1355	21584513
1356	21602254
1357	21606457
1358	21620634
1359	21642278
1360	21663988
1361	21669347
1362	21675474
1363	21700936
1364	21721194
1365	21724602
1366	21732274
1367	21740220
1368	21741975
1369	21776460
1370	21803372
1371	21806205
1372	21842614
1373	21851649
1374	21862455
1375	21867089
1376	21881038
1377	21916871
1378	21945476
1379	21978226
1380	21983344
1381	21984843
1382	22040003
1383	22046295
1384	22057252
1385	22090551
1386	22092394
1387	22113271
1388	22126824
1389	22128151
1390	22128675
1391	22135350
1392	22138158
1393	22188714
1394	22192696
1395	22195231
1396	22223346
1397	22248866
1398	22265921
1399	22283106
1400	22289153
1401	22299242
1402	22306988
1403	22348429
1404	22351308
1405	22407884
1406	22433950
1407	22442739
1408	22465464
1409	22513266
1410	22513696
1411	22555086
1412	22555787
1413	22563777
1414	22583733
1415	22586776
1416	22590746
1417	22607950
1418	22616858
1419	22675022
1420	22696615
1421	22716506
1422	22716965
1423	22735793
1424	22749227
1425	22751591
1426	22759111
1427	22864380
1428	22909361
1429	22912315
1430	22954789
1431	22956069
1432	22965374
1433	23075662
1434	23077957
1435	23120898
1436	23134259
1437	23139408
1438	23151741
1439	23171815
1440	23172683
1441	23215429
1442	23229197
1443	23236222
1444	23277345
1445	23381027
1446	23411379
1447	23430985
1448	23472080
1449	23523235
1450	23574469
1451	23582244
1452	23625684
1453	23632641
1454	23686167
1455	23726118
1456	23732399
1457	23736277
1458	23745121
1459	23758234
1460	23803205
1461	23805111
1462	23821868
1463	23832794
1464	23846521
1465	23874457
1466	23877868
1467	23878562
1468	23906160
1469	23923803
1470	23925101
1471	23944027
1472	23945444
1473	23946033
1474	23965814
1475	23968078
1476	23973178
1477	23985325
1478	24010308
1479	24027795
1480	24033465
1481	24057909
1482	24062138
1483	24067290
1484	24101674
1485	24114819
1486	24122438
1487	24143040
1488	24156275
1489	24185976
1490	24190266
1491	24193003
1492	24201400
1493	24203883
1494	24214720
1495	24227732
1496	24240610
1497	24240638
1498	24245652
1499	24250683
1500	24254649
1501	24262253
1502	24273437
1503	24286346
1504	24306055
1505	24354313
1506	24359042
1507	24359323
1508	24370400
1509	24386293
1510	24392897
1511	24402780
1512	24407930
1513	24434213
1514	24448970
1515	24456540
1516	24474915
1517	24511612
1518	24534823
1519	24541011
1520	24542750
1521	24568809
1522	24571045
1523	24603500
1524	24616306
1525	24624658
1526	24648388
1527	24676775
1528	24679375
1529	24681614
1530	24714338
1531	24715933
1532	24723264
1533	24734610
1534	24752745
1535	24768240
1536	24768866
1537	24792426
1538	24796534
1539	24798489
1540	24830596
1541	24835296
1542	24853034
1543	24861097
1544	24864189
1545	24871856
1546	24873995
1547	24879904
1548	24881138
1549	24897511
1550	24906876
1551	24927338
1552	24943067
1553	25010766
1554	25026578
1555	25035005
1556	25041050
1557	25051037
1558	25055547
1559	25085605
1560	25093896
1561	25112270
1562	25163455
1563	25169866
1564	25196552
1565	25205351
1566	25217233
1567	25217355
1568	25222733
1569	25234659
1570	25243094
1571	25251306
1572	25254941
1573	25268435
1574	25276648
1575	25355098
1576	25355997
1577	25390106
1578	25399158
1579	25399270
1580	25485817
1581	25487412
1582	25547181
1583	25561731
1584	25592554
1585	25595343
1586	25604308
1587	25607154
1588	25613804
1589	25621075
1590	25623903
1591	25688095
1592	25749977
1593	25757504
1594	25763013
1595	25764616
1596	25790992
1597	25792594
1598	25793905
1599	25822123
1600	25846049
1601	25859482
1602	25870443
1603	25871817
1604	25880638
1605	25892078
1606	25974024
1607	25974101
1608	25998863
1609	26005898
1610	26072440
1611	26080491
1612	26092322
1613	26120043
1614	26128692
1615	26147066
1616	26166359
1617	26204322
1618	26233751
1619	26274970
1620	26285277
1621	26299570
1622	26300605
1623	26320469
1624	26321052
1625	26347476
1626	26359584
1627	26402615
1628	26410660
1629	26415053
1630	26420036
1631	26422949
1632	26424134
1633	26437253
1634	26449359
1635	26489229
1636	26532503
1637	26538001
1638	26604189
1639	26653445
1640	26725883
1641	26730717
1642	26757994
1643	26771391
1644	26789015
1645	26805570
1646	26812364
1647	26836456
1648	26840924
1649	26889942
1650	26916880
1651	26979958
1652	26993685
1653	26999989
1654	27031042
1655	27072994
1656	27103197
1657	27116053
1658	27130092
1659	27132427
1660	27157207
1661	27158533
1662	27166778
1663	27238560
1664	27253931
1665	27324606
1666	27331136
1667	27357992
1668	27367753
1669	27416819
1670	27423281
1671	27428251
1672	27429435
1673	27462735
1674	27469343
1675	27483092
1676	27485261
1677	27494661
1678	27498138
1679	27504731
1680	27551014
1681	27559774
1682	27570832
1683	27577105
1684	27589593
1685	27599042
1686	27639287
1687	27639944
1688	27650515
1689	27660366
1690	27670954
1691	27674431
1692	27688046
1693	27737485
1694	27746466
1695	27765905
1696	27768575
1697	27778497
1698	27780798
1699	27781120
1700	27783353
1701	27802707
1702	27804330
1703	27825529
1704	27826396
1705	27832314
1706	27837315
1707	27841520
1708	27873310
1709	27878738
1710	27893755
1711	27895137
1712	27897274
1713	27900613
1714	27905866
1715	27911915
1716	27912750
1717	27920566
1718	27941296
1719	27945538
1720	27963644
1721	28006308
1722	28019184
1723	28020022
1724	28022161
1725	28033587
1726	28046988
1727	28067955
1728	28109999
1729	28117358
1730	28130999
1731	28139672
1732	28158892
1733	28166907
1734	28174512
1735	28185974
1736	28188024
1737	28200790
1738	28210344
1739	28221208
1740	28238267
1741	28239286
1742	28243007
1743	28252208
1744	28257850
1745	28285804
1746	28290843
1747	28304128
1748	28324025
1749	28330173
1750	28334184
1751	28357759
1752	28378616
1753	28378711
1754	28396463
1755	28399731
1756	28407311
1757	28420406
1758	28423260
1759	28442235
1760	28458939
1761	28469333
1762	28479908
1763	28490864
1764	28513355
1765	28519486
1766	28527212
1767	28578482
1768	28615091
1769	28627172
1770	28630478
1771	28631974
1772	28638086
1773	28653996
1774	28656664
1775	28670366
1776	28672803
1777	28693252
1778	28697247
1779	28700744
1780	28710699
1781	28721439
1782	28777237
1783	28777354
1784	28792581
1785	28806726
1786	28813325
1787	28814246
1788	28903072
1789	28908959
1790	28910399
1791	28927889
1792	28932325
1793	28941729
1794	28992388
1795	28998261
1796	29003387
1797	29045822
1798	29078338
1799	29105353
1800	29107187
1801	29181729
1802	29199639
1803	29236304
1804	29266178
1805	29284220
1806	29299453
1807	29300151
1808	29319468
1809	29333612
1810	29365675
1811	29377299
1812	29406707
1813	29457043
1814	29555079
1815	29556775
1816	29563240
1817	29606459
1818	29607241
1819	29617571
1820	29618950
1821	29660429
1822	29680605
1823	29698356
1824	29739308
1825	29742261
1826	29745156
1827	29770179
1828	29777905
1829	29787537
1830	29796688
1831	29801172
1832	29816883
1833	29845686
1834	29855585
1835	29867402
1836	29891158
1837	29894533
1838	29920723
1839	29930596
1840	29955533
1841	29957033
1842	29969887
1843	29989002
1844	30002821
1845	30006827
1846	30016755
1847	30024211
1848	30046800
1849	30052536
1850	30108710
1851	30114606
1852	30128043
1853	30135922
1854	30147112
1855	30181195
1856	30185850
1857	30210845
1858	30264628
1859	30274774
1860	30290273
1861	30305164
1862	30336048
1863	30338065
1864	30426018
1865	30558944
1866	30588936
1867	30589939
1868	30599552
1869	30609227
1870	30667456
1871	30685716
1872	30699841
1873	30702933
1874	30764226
1875	30771326
1876	30783399
1877	30809798
1878	30849647
1879	30853281
1880	30867006
1881	30887324
1882	30982906
1883	31022496
1884	31072267
1885	31079310
1886	31123050
1887	31151848
1888	31176605
1889	31223051
1890	31241351
1891	31274949
1892	31336631
1893	31351285
1894	31362948
1895	31365821
1896	31383365
1897	31413402
1898	31419693
1899	31439502
1900	31452180
1901	31459862
1902	31466659
1903	31469759
1904	31493429
1905	31505553
1906	31512782
1907	31518983
1908	31528381
1909	31537010
1910	31571312
1911	31575130
1912	31582689
1913	31586040
1914	31590910
1915	31591830
1916	31595395
1917	31595717
1918	31600016
1919	31605765
1920	31610912
1921	31618427
1922	31637741
1923	31638091
1924	31649931
1925	31661442
1926	31669788
1927	31683504
1928	31685425
1929	31698873
1930	31703152
1931	31712429
1932	31721044
1933	31731781
1934	31746571
1935	31761138
1936	31762744
1937	31766871
1938	31784960
1939	31807967
1940	31814077
1941	31847773
1942	31850872
1943	31882830
1944	31888360
1945	31941578
1946	31944674
1947	31955170
1948	31959934
1949	31982419
1950	32003032
1951	32003884
1952	32021983
1953	32038505
1954	32046576
1955	32062511
1956	32067702
1957	32078218
1958	32108227
1959	32131647
1960	32132236
1961	32135785
1962	32170380
1963	32172342
1964	32208735
1965	32231729
1966	32232075
1967	32246829
1968	32284924
1969	32289528
1970	32303036
1971	32303042
1972	32309878
1973	32366509
1974	32375777
1975	32377083
1976	32389192
1977	32393484
1978	32394136
1979	32399674
1980	32401161
1981	32415334
1982	32440489
1983	32448411
1984	32462889
1985	32463749
1986	32467609
1987	32480017
1988	32481161
1989	32532845
1990	32539699
1991	32547031
1992	32547653
1993	32551121
1994	32563053
1995	32574673
1996	32579530
1997	32589535
1998	32592955
1999	32597200
2000	32610072
2001	32612791
2002	32619867
2003	32625721
2004	32686375
2005	32691308
2006	32699454
2007	32706565
2008	32725510
2009	32762134
2010	32820368
2011	32869338
2012	32869367
2013	32870303
2014	32881790
2015	32883739
2016	32903623
2017	32907511
2018	32915989
2019	32923980
2020	32933276
2021	32943570
2022	32956416
2023	32971472
2024	33003672
2025	33057368
2026	33070275
2027	33086117
2028	33096239
2029	33103891
2030	33117478
2031	33118513
2032	33162209
2033	33213144
2034	33214746
2035	33217400
2036	33256026
2037	33264292
2038	33278361
2039	33286718
2040	33308869
2041	33339663
2042	33374188
2043	33375025
2044	33434090
2045	33443951
2046	33459947
2047	33500441
2048	33501960
2049	33523713
2050	33552525
2051	33568414
2052	33585257
2053	33586118
2054	33586908
2055	33596210
2056	33596631
2057	33599811
2058	33616363
2059	33618826
2060	33777917
2061	33782267
2062	33783412
2063	33800924
2064	33814908
2065	33816083
2066	33820307
2067	33821262
2068	33824798
2069	33836610
2070	33844123
2071	33849332
2072	33851549
2073	33858575
2074	33875959
2075	33876163
2076	33907638
2077	33924745
2078	33926330
2079	33932797
2080	33943759
2081	33976269
2082	33999463
2083	34002243
2084	34034455
2085	34053993
2086	34055209
2087	34062142
2088	34077533
2089	34077901
2090	34155123
2091	34165663
2092	34172649
2093	34226333
2094	34250744
2095	34275845
2096	34276124
2097	34305700
2098	34325673
2099	34329579
2100	34352273
2101	34365312
2102	34391226
2103	34403800
2104	34427333
2105	34450639
2106	34455558
2107	34463399
2108	34476706
2109	34478861
2110	34487375
2111	34549947
2112	34562002
2113	34571201
2114	34574549
2115	34614084
2116	34625448
2117	34628043
2118	34656685
2119	34661156
2120	34661226
2121	34673078
2122	34696387
2123	34713844
2124	34750443
2125	34752639
2126	34770199
2127	34771391
2128	34789140
2129	34809795
2130	34812091
2131	34828755
2132	34842282
2133	34846522
2134	34847916
2135	34914747
2136	34917351
2137	34919116
2138	34931013
2139	34942010
2140	34949971
2141	34956611
2142	35046152
2143	35103076
2144	35141943
2145	35215744
2146	35266701
2147	35289525
2148	35298706
2149	35304288
2150	35320396
2151	35340524
2152	35344726
2153	35345632
2154	35357665
